Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
Date,Time,Uncore Freq(Ghz),Core Freq(Ghz),Core Power License 0(%),Core Power License 1(%),Core Power License 2(%),UPI Clocks,L0p Tx Cycles(%),L1 Cycles(%),UPI Clocks,L0p Tx Cycles(%),L1 Cycles(%),DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,Consumed energy units,Consumed Joules,Watts,Thermal headroom below TjMax(°C),Consumed DRAM energy units,Consumed DRAM Joules,DRAM Watts,Uncore Freq(Ghz),Core Freq(Ghz),Core Power License 0(%),Core Power License 1(%),Core Power License 2(%),UPI Clocks,L0p Tx Cycles(%),L1 Cycles(%),UPI Clocks,L0p Tx Cycles(%),L1 Cycles(%),DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,Consumed energy units,Consumed Joules,Watts,Thermal headroom below TjMax(°C),Consumed DRAM energy units,Consumed DRAM Joules,DRAM Watts,
2026-04-01,22:25:08.964,2.00,1.93,100.00,0.00,0.00,1202755423,0.00,0.00,1202761125,0.00,0.00,1203069018,0.00,-1,-1,1203069018,0.00,-1,-1,1203092542,0.00,-1,-1,1203092542,0.00,-1,-1,1203116370,0.00,-1,-1,1203116370,0.00,-1,-1,1202723262,100.00,-1,-1,1202723262,100.00,-1,-1,1202734464,100.00,-1,-1,1202734464,100.00,-1,-1,1202745110,100.00,-1,-1,1202745110,100.00,-1,-1,612859,37.41,37.37,33,391601,5.99,5.99,1.90,0.83,100.00,0.00,0.00,1202825974,0.00,0.00,1202828008,0.00,0.00,1203312257,0.00,-1,-1,1203312257,0.00,-1,-1,1203316482,0.00,-1,-1,1203316482,0.00,-1,-1,1203320082,0.00,-1,-1,1203320082,0.00,-1,-1,1202817532,100.00,-1,-1,1202817532,100.00,-1,-1,1202819971,100.00,-1,-1,1202819971,100.00,-1,-1,1202822662,100.00,-1,-1,1202822662,100.00,-1,-1,434299,26.51,26.48,46,351996,5.39,5.38,
2026-04-01,22:25:09.964,2.00,1.89,100.00,0.00,0.00,1200315330,0.00,0.00,1200316918,0.00,0.00,1200878040,0.00,-1,-1,1200878040,0.00,-1,-1,1200877584,0.00,-1,-1,1200877584,0.00,-1,-1,1200876771,0.00,-1,-1,1200876771,0.00,-1,-1,1200308983,100.00,-1,-1,1200308983,100.00,-1,-1,1200310320,100.00,-1,-1,1200310320,100.00,-1,-1,1200312153,100.00,-1,-1,1200312153,100.00,-1,-1,608678,37.15,37.15,32,390934,5.98,5.98,1.90,1.12,100.00,0.00,0.00,1200334876,0.00,0.00,1200335896,0.00,0.00,1200869427,0.00,-1,-1,1200869427,0.00,-1,-1,1200869098,0.00,-1,-1,1200869098,0.00,-1,-1,1200868759,0.00,-1,-1,1200868759,0.00,-1,-1,1200330965,100.00,-1,-1,1200330965,100.00,-1,-1,1200331582,100.00,-1,-1,1200331582,100.00,-1,-1,1200332525,100.00,-1,-1,1200332525,100.00,-1,-1,433754,26.47,26.47,46,351834,5.38,5.38,
2026-04-01,22:25:10.964,2.00,1.88,100.00,0.00,0.00,1198860208,0.00,0.00,1198862165,0.00,0.00,1199383255,0.00,-1,-1,1199383255,0.00,-1,-1,1199382999,0.00,-1,-1,1199382999,0.00,-1,-1,1199382765,0.00,-1,-1,1199382765,0.00,-1,-1,1198845742,100.00,-1,-1,1198845742,100.00,-1,-1,1198849446,100.00,-1,-1,1198849446,100.00,-1,-1,1198853487,100.00,-1,-1,1198853487,100.00,-1,-1,606034,36.99,36.99,33,390708,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1199000544,0.00,0.00,1199003883,0.00,0.00,1199555591,0.00,-1,-1,1199555591,0.00,-1,-1,1199566680,0.00,-1,-1,1199566680,0.00,-1,-1,1199574869,0.00,-1,-1,1199574869,0.00,-1,-1,1198989458,100.00,-1,-1,1198989458,100.00,-1,-1,1198992987,100.00,-1,-1,1198992987,100.00,-1,-1,1198996180,100.00,-1,-1,1198996180,100.00,-1,-1,432404,26.39,26.39,45,351216,5.37,5.37,
2026-04-01,22:25:11.964,2.00,1.92,100.00,0.00,0.00,1200340451,0.00,0.00,1200341818,0.00,0.00,1200860688,0.00,-1,-1,1200860688,0.00,-1,-1,1200860754,0.00,-1,-1,1200860754,0.00,-1,-1,1200860823,0.00,-1,-1,1200860823,0.00,-1,-1,1200333351,100.00,-1,-1,1200333351,100.00,-1,-1,1200335061,100.00,-1,-1,1200335061,100.00,-1,-1,1200337436,100.00,-1,-1,1200337436,100.00,-1,-1,611833,37.34,37.31,33,390934,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1200084515,0.00,0.00,1200084581,0.00,0.00,1200708125,0.00,-1,-1,1200708125,0.00,-1,-1,1200696982,0.00,-1,-1,1200696982,0.00,-1,-1,1200688712,0.00,-1,-1,1200688712,0.00,-1,-1,1200086568,100.00,-1,-1,1200086568,100.00,-1,-1,1200085547,100.00,-1,-1,1200085547,100.00,-1,-1,1200084367,100.00,-1,-1,1200084367,100.00,-1,-1,430883,26.30,26.27,45,351191,5.37,5.37,
2026-04-01,22:25:12.963,2.00,1.88,100.00,0.00,0.00,1198752059,0.00,0.00,1198752419,0.00,0.00,1199209568,0.00,-1,-1,1199209568,0.00,-1,-1,1199191406,0.00,-1,-1,1199191406,0.00,-1,-1,1199177934,0.00,-1,-1,1199177934,0.00,-1,-1,1198758441,100.00,-1,-1,1198758441,100.00,-1,-1,1198754827,100.00,-1,-1,1198754827,100.00,-1,-1,1198752354,100.00,-1,-1,1198752354,100.00,-1,-1,608517,37.14,37.18,32,389617,5.96,5.97,1.90,0.80,100.00,0.00,0.00,1198241581,0.00,0.00,1198240092,0.00,0.00,1198691878,0.00,-1,-1,1198691878,0.00,-1,-1,1198673995,0.00,-1,-1,1198673995,0.00,-1,-1,1198656038,0.00,-1,-1,1198656038,0.00,-1,-1,1198254738,100.00,-1,-1,1198254738,100.00,-1,-1,1198249253,100.00,-1,-1,1198249253,100.00,-1,-1,1198243848,100.00,-1,-1,1198243848,100.00,-1,-1,435081,26.56,26.58,45,350303,5.36,5.37,
2026-04-01,22:25:13.964,2.00,1.83,100.00,0.00,0.00,1199747890,0.00,0.00,1199750919,0.00,0.00,1200111298,0.00,-1,-1,1200111298,0.00,-1,-1,1200134857,0.00,-1,-1,1200134857,0.00,-1,-1,1200152475,0.00,-1,-1,1200152475,0.00,-1,-1,1199728436,100.00,-1,-1,1199728436,100.00,-1,-1,1199735072,100.00,-1,-1,1199735072,100.00,-1,-1,1199741814,100.00,-1,-1,1199741814,100.00,-1,-1,598980,36.56,36.56,32,389632,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1200228378,0.00,0.00,1200231444,0.00,0.00,1200576535,0.00,-1,-1,1200576535,0.00,-1,-1,1200590777,0.00,-1,-1,1200590777,0.00,-1,-1,1200604954,0.00,-1,-1,1200604954,0.00,-1,-1,1200211625,100.00,-1,-1,1200211625,100.00,-1,-1,1200217325,100.00,-1,-1,1200217325,100.00,-1,-1,1200222747,100.00,-1,-1,1200222747,100.00,-1,-1,431722,26.35,26.35,46,350075,5.36,5.36,
2026-04-01,22:25:14.964,2.00,1.83,100.00,0.00,0.00,1200020864,0.00,0.00,1200022941,0.00,0.00,1200562311,0.00,-1,-1,1200562311,0.00,-1,-1,1200557106,0.00,-1,-1,1200557106,0.00,-1,-1,1200553208,0.00,-1,-1,1200553208,0.00,-1,-1,1200010614,100.00,-1,-1,1200010614,100.00,-1,-1,1200013875,100.00,-1,-1,1200013875,100.00,-1,-1,1200016791,100.00,-1,-1,1200016791,100.00,-1,-1,596523,36.41,36.41,33,391644,5.99,5.99,1.90,0.85,100.00,0.00,0.00,1200108036,0.00,0.00,1200110095,0.00,0.00,1200608444,0.00,-1,-1,1200608444,0.00,-1,-1,1200612210,0.00,-1,-1,1200612210,0.00,-1,-1,1200616157,0.00,-1,-1,1200616157,0.00,-1,-1,1200099989,100.00,-1,-1,1200099989,100.00,-1,-1,1200102478,100.00,-1,-1,1200102478,100.00,-1,-1,1200105024,100.00,-1,-1,1200105024,100.00,-1,-1,434435,26.52,26.52,46,349883,5.35,5.35,
2026-04-01,22:25:15.964,2.00,1.91,100.00,0.00,0.00,1199103021,0.00,0.00,1199104380,0.00,0.00,1199624558,0.00,-1,-1,1199624558,0.00,-1,-1,1199624427,0.00,-1,-1,1199624427,0.00,-1,-1,1199664592,0.00,-1,-1,1199664592,0.00,-1,-1,1199096450,100.00,-1,-1,1199096450,100.00,-1,-1,1199098093,100.00,-1,-1,1199098093,100.00,-1,-1,1199100126,100.00,-1,-1,1199100126,100.00,-1,-1,608518,37.14,37.14,33,390676,5.98,5.98,1.90,0.89,100.00,0.00,0.00,1199123431,0.00,0.00,1199124043,0.00,0.00,1199663539,0.00,-1,-1,1199663539,0.00,-1,-1,1199672142,0.00,-1,-1,1199672142,0.00,-1,-1,1199681952,0.00,-1,-1,1199681952,0.00,-1,-1,1199118768,100.00,-1,-1,1199118768,100.00,-1,-1,1199120138,100.00,-1,-1,1199120138,100.00,-1,-1,1199121148,100.00,-1,-1,1199121148,100.00,-1,-1,430647,26.28,26.28,46,349031,5.34,5.34,
2026-04-01,22:25:16.964,2.00,1.92,100.00,0.00,0.00,1200017154,0.00,0.00,1200018526,0.00,0.00,1200579529,0.00,-1,-1,1200579529,0.00,-1,-1,1200579498,0.00,-1,-1,1200579498,0.00,-1,-1,1200539192,0.00,-1,-1,1200539192,0.00,-1,-1,1200010628,100.00,-1,-1,1200010628,100.00,-1,-1,1200012162,100.00,-1,-1,1200012162,100.00,-1,-1,1200014533,100.00,-1,-1,1200014533,100.00,-1,-1,610027,37.23,37.20,33,389425,5.96,5.95,1.90,0.80,100.00,0.00,0.00,1199982660,0.00,0.00,1199984253,0.00,0.00,1200560999,0.00,-1,-1,1200560999,0.00,-1,-1,1200552352,0.00,-1,-1,1200552352,0.00,-1,-1,1200542418,0.00,-1,-1,1200542418,0.00,-1,-1,1199984496,100.00,-1,-1,1199984496,100.00,-1,-1,1199983479,100.00,-1,-1,1199983479,100.00,-1,-1,1199982240,100.00,-1,-1,1199982240,100.00,-1,-1,433667,26.47,26.44,46,348176,5.33,5.32,
