Core Power License 0: Core cycles where the core was running with power-delivery for baseline license level 0.  This includes non-AVX codes, SSE, AVX 128-bit, and low-current AVX 256-bit codes.
Core Power License 1: Core cycles where the core was running with power-delivery for license level 1.  This includes high current AVX 256-bit instructions as well as low current AVX 512-bit instructions.
Core Power License 2: Core cycles where the core was running with power-delivery for license level 2 (introduced in Skylake Server michroarchtecture). This includes high current AVX 512-bit instructions.
,,S0,S0,S0,S0,S0,S0P0,S0P0,S0P0,S0P1,S0P1,S0P1,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH0,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH1,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH2,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH3,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH4,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0CH5,S0,S0,S0,S0,S0,S0,S0,S1,S1,S1,S1,S1,S1P0,S1P0,S1P0,S1P1,S1P1,S1P1,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH0,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH1,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH2,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH3,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH4,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1CH5,S1,S1,S1,S1,S1,S1,S1,
Date,Time,Uncore Freq(Ghz),Core Freq(Ghz),Core Power License 0(%),Core Power License 1(%),Core Power License 2(%),UPI Clocks,L0p Tx Cycles(%),L1 Cycles(%),UPI Clocks,L0p Tx Cycles(%),L1 Cycles(%),DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,Consumed energy units,Consumed Joules,Watts,Thermal headroom below TjMax(°C),Consumed DRAM energy units,Consumed DRAM Joules,DRAM Watts,Uncore Freq(Ghz),Core Freq(Ghz),Core Power License 0(%),Core Power License 1(%),Core Power License 2(%),UPI Clocks,L0p Tx Cycles(%),L1 Cycles(%),UPI Clocks,L0p Tx Cycles(%),L1 Cycles(%),DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,DRAMClocks,Rank0 CKE Off Residency(%),Rank0 CKE Off Average Cycles,Rank0 Cycles per transition,DRAMClocks,Rank1 CKE Off Residency(%),Rank1 CKE Off Average Cycles,Rank1 Cycles per transition,Consumed energy units,Consumed Joules,Watts,Thermal headroom below TjMax(°C),Consumed DRAM energy units,Consumed DRAM Joules,DRAM Watts,
2026-04-01,22:28:09.821,2.00,1.91,100.00,0.00,0.00,1202945459,0.00,0.00,1202948954,0.00,0.00,1203360288,0.00,-1,-1,1203360288,0.00,-1,-1,1203372626,0.00,-1,-1,1203372626,0.00,-1,-1,1203384993,0.00,-1,-1,1203384993,0.00,-1,-1,1202925035,100.00,-1,-1,1202925035,100.00,-1,-1,1202931753,100.00,-1,-1,1202931753,100.00,-1,-1,1202938323,100.00,-1,-1,1202938323,100.00,-1,-1,613942,37.47,37.47,31,392029,6.00,6.00,1.90,0.81,100.00,0.00,0.00,1203198247,0.00,0.00,1203202788,0.00,0.00,1203723684,0.00,-1,-1,1203723684,0.00,-1,-1,1203736019,0.00,-1,-1,1203736019,0.00,-1,-1,1203743023,0.00,-1,-1,1203743023,0.00,-1,-1,1203182600,100.00,-1,-1,1203182600,100.00,-1,-1,1203187546,100.00,-1,-1,1203187546,100.00,-1,-1,1203192920,100.00,-1,-1,1203192920,100.00,-1,-1,434419,26.51,26.51,45,352440,5.39,5.39,
2026-04-01,22:28:10.819,2.00,1.89,100.00,0.00,0.00,1199424383,0.00,0.00,1199424514,0.00,0.00,1199972120,0.00,-1,-1,1199972120,0.00,-1,-1,1199971927,0.00,-1,-1,1199971927,0.00,-1,-1,1199971982,0.00,-1,-1,1199971982,0.00,-1,-1,1199425359,100.00,-1,-1,1199425359,100.00,-1,-1,1199424779,100.00,-1,-1,1199424779,100.00,-1,-1,1199424702,100.00,-1,-1,1199424702,100.00,-1,-1,611089,37.30,37.30,31,391750,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1199166341,0.00,0.00,1199166646,0.00,0.00,1199737071,0.00,-1,-1,1199737071,0.00,-1,-1,1199728339,0.00,-1,-1,1199728339,0.00,-1,-1,1199725070,0.00,-1,-1,1199725070,0.00,-1,-1,1199169412,100.00,-1,-1,1199169412,100.00,-1,-1,1199167368,100.00,-1,-1,1199167368,100.00,-1,-1,1199166944,100.00,-1,-1,1199166944,100.00,-1,-1,433784,26.48,26.48,44,350528,5.36,5.36,
2026-04-01,22:28:11.818,2.00,1.87,100.00,0.00,0.00,1198704088,0.00,0.00,1198701939,0.00,0.00,1199144322,0.00,-1,-1,1199144322,0.00,-1,-1,1199121212,0.00,-1,-1,1199121212,0.00,-1,-1,1199097985,0.00,-1,-1,1199097985,0.00,-1,-1,1198716865,100.00,-1,-1,1198716865,100.00,-1,-1,1198711431,100.00,-1,-1,1198711431,100.00,-1,-1,1198705894,100.00,-1,-1,1198705894,100.00,-1,-1,607319,37.07,37.07,30,389953,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1197981988,0.00,0.00,1197980476,0.00,0.00,1198441829,0.00,-1,-1,1198441829,0.00,-1,-1,1198418733,0.00,-1,-1,1198418733,0.00,-1,-1,1198396387,0.00,-1,-1,1198396387,0.00,-1,-1,1197999725,100.00,-1,-1,1197999725,100.00,-1,-1,1197992671,100.00,-1,-1,1197992671,100.00,-1,-1,1197985331,100.00,-1,-1,1197985331,100.00,-1,-1,436509,26.64,26.64,45,349460,5.35,5.35,
2026-04-01,22:28:12.818,2.00,1.91,100.00,0.00,0.00,1200292101,0.00,0.00,1200293550,0.00,0.00,1200525195,0.00,-1,-1,1200525195,0.00,-1,-1,1200525511,0.00,-1,-1,1200525511,0.00,-1,-1,1200525921,0.00,-1,-1,1200525921,0.00,-1,-1,1200288228,100.00,-1,-1,1200288228,100.00,-1,-1,1200289266,100.00,-1,-1,1200289266,100.00,-1,-1,1200290283,100.00,-1,-1,1200290283,100.00,-1,-1,611287,37.31,37.31,31,391412,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1200265064,0.00,0.00,1200266007,0.00,0.00,1200492082,0.00,-1,-1,1200492082,0.00,-1,-1,1200492065,0.00,-1,-1,1200492065,0.00,-1,-1,1200491410,0.00,-1,-1,1200491410,0.00,-1,-1,1200260682,100.00,-1,-1,1200260682,100.00,-1,-1,1200261908,100.00,-1,-1,1200261908,100.00,-1,-1,1200262660,100.00,-1,-1,1200262660,100.00,-1,-1,437314,26.69,26.69,45,350868,5.37,5.37,
2026-04-01,22:28:13.818,2.00,1.90,100.00,0.00,0.00,1199018571,0.00,0.00,1199019802,0.00,0.00,1199240079,0.00,-1,-1,1199240079,0.00,-1,-1,1199239938,0.00,-1,-1,1199239938,0.00,-1,-1,1199239493,0.00,-1,-1,1199239493,0.00,-1,-1,1199011683,100.00,-1,-1,1199011683,100.00,-1,-1,1199013729,100.00,-1,-1,1199013729,100.00,-1,-1,1199015774,100.00,-1,-1,1199015774,100.00,-1,-1,608109,37.12,37.12,30,391176,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1199027339,0.00,0.00,1199029211,0.00,0.00,1199247974,0.00,-1,-1,1199247974,0.00,-1,-1,1199250879,0.00,-1,-1,1199250879,0.00,-1,-1,1199252789,0.00,-1,-1,1199252789,0.00,-1,-1,1199021396,100.00,-1,-1,1199021396,100.00,-1,-1,1199023995,100.00,-1,-1,1199023995,100.00,-1,-1,1199025244,100.00,-1,-1,1199025244,100.00,-1,-1,435925,26.61,26.61,45,350917,5.37,5.37,
2026-04-01,22:28:14.819,2.00,1.84,100.00,0.00,0.00,1200599289,0.00,0.00,1200603866,0.00,0.00,1200906733,0.00,-1,-1,1200906733,0.00,-1,-1,1200929679,0.00,-1,-1,1200929679,0.00,-1,-1,1200952816,0.00,-1,-1,1200952816,0.00,-1,-1,1200526294,100.00,-1,-1,1200526294,100.00,-1,-1,1200579771,100.00,-1,-1,1200579771,100.00,-1,-1,1200589969,100.00,-1,-1,1200589969,100.00,-1,-1,601195,36.69,36.69,30,390872,5.98,5.98,1.90,0.80,100.00,0.00,0.00,1201286545,0.00,0.00,1201290507,0.00,0.00,1201619357,0.00,-1,-1,1201619357,0.00,-1,-1,1201639430,0.00,-1,-1,1201639430,0.00,-1,-1,1201660494,0.00,-1,-1,1201660494,0.00,-1,-1,1201282692,100.00,-1,-1,1201282692,100.00,-1,-1,1201292445,100.00,-1,-1,1201292445,100.00,-1,-1,1201302293,100.00,-1,-1,1201302293,100.00,-1,-1,438903,26.79,26.79,45,350613,5.36,5.36,
2026-04-01,22:28:15.819,2.00,1.85,100.00,0.00,0.00,1199516590,0.00,0.00,1199518209,0.00,0.00,1200040455,0.00,-1,-1,1200040455,0.00,-1,-1,1200040362,0.00,-1,-1,1200040362,0.00,-1,-1,1200040668,0.00,-1,-1,1200040668,0.00,-1,-1,1199510660,100.00,-1,-1,1199510660,100.00,-1,-1,1199512133,100.00,-1,-1,1199512133,100.00,-1,-1,1199513721,100.00,-1,-1,1199513721,100.00,-1,-1,598936,36.56,36.56,31,389252,5.96,5.96,1.90,0.80,100.00,0.00,0.00,1199525182,0.00,0.00,1199526382,0.00,0.00,1200046325,0.00,-1,-1,1200046325,0.00,-1,-1,1200046790,0.00,-1,-1,1200046790,0.00,-1,-1,1200046760,0.00,-1,-1,1200046760,0.00,-1,-1,1199520452,100.00,-1,-1,1199520452,100.00,-1,-1,1199521481,100.00,-1,-1,1199521481,100.00,-1,-1,1199522732,100.00,-1,-1,1199522732,100.00,-1,-1,439314,26.81,26.81,45,350586,5.36,5.36,
2026-04-01,22:28:16.819,2.00,1.87,100.00,0.00,0.00,1198780391,0.00,0.00,1198781618,0.00,0.00,1199301404,0.00,-1,-1,1199301404,0.00,-1,-1,1199301555,0.00,-1,-1,1199301555,0.00,-1,-1,1199301264,0.00,-1,-1,1199301264,0.00,-1,-1,1198774554,100.00,-1,-1,1198774554,100.00,-1,-1,1198775977,100.00,-1,-1,1198775977,100.00,-1,-1,1198777512,100.00,-1,-1,1198777512,100.00,-1,-1,600385,36.64,36.64,30,389917,5.97,5.97,1.90,0.80,100.00,0.00,0.00,1198801520,0.00,0.00,1198803037,0.00,0.00,1199323706,0.00,-1,-1,1199323706,0.00,-1,-1,1199323359,0.00,-1,-1,1199323359,0.00,-1,-1,1199323339,0.00,-1,-1,1199323339,0.00,-1,-1,1198796878,100.00,-1,-1,1198796878,100.00,-1,-1,1198798289,100.00,-1,-1,1198798289,100.00,-1,-1,1198799558,100.00,-1,-1,1198799558,100.00,-1,-1,443189,27.05,27.05,45,349306,5.34,5.34,
2026-04-01,22:28:17.819,2.00,1.94,100.00,0.00,0.00,1200353582,0.00,0.00,1200354928,0.00,0.00,1200877339,0.00,-1,-1,1200877339,0.00,-1,-1,1200877332,0.00,-1,-1,1200877332,0.00,-1,-1,1200877311,0.00,-1,-1,1200877311,0.00,-1,-1,1200347341,100.00,-1,-1,1200347341,100.00,-1,-1,1200348732,100.00,-1,-1,1200348732,100.00,-1,-1,1200350448,100.00,-1,-1,1200350448,100.00,-1,-1,610592,37.27,37.27,31,391713,5.99,5.99,1.90,0.80,100.00,0.00,0.00,1200357124,0.00,0.00,1200358040,0.00,0.00,1200888892,0.00,-1,-1,1200888892,0.00,-1,-1,1200888655,0.00,-1,-1,1200888655,0.00,-1,-1,1200888748,0.00,-1,-1,1200888748,0.00,-1,-1,1200352999,100.00,-1,-1,1200352999,100.00,-1,-1,1200354153,100.00,-1,-1,1200354153,100.00,-1,-1,1200355162,100.00,-1,-1,1200355162,100.00,-1,-1,445199,27.17,27.17,45,351656,5.38,5.38,
